#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ķīnā tēja vēsturiski tiek dalīta pēc uzlējumu skaita.
1-1	0-4	Ķīnā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	npfsl4	Ķīna	GPE	https://en.wikipedia.org/wiki/China	_	_	obl|obl	basic|enhanced	1-5|1-5	
1-2	5-9	tēja	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	tēja	_	_	_	_	nsubj:pass|nsubj	basic|enhanced	1-5|1-5	
1-3	10-20	vēsturiski	_	_	_	_	_	_	_	_	_	_	_	_	r0m	vēsturiski	_	_	_	_	advmod|advmod	basic|enhanced	1-5|1-5	
1-4	21-25	tiek	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vtnipi130an	tikt	_	_	_	_	aux|aux	basic|enhanced	1-5|1-5	
1-5	26-32	dalīta	Fem	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfsnpsnp	dalīt	_	_	_	_	root|root	basic|enhanced	1-5|1-5	
1-6	33-36	pēc	_	_	_	_	_	_	_	_	_	_	_	_	spsg	pēc	_	_	_	_	case|case	basic|enhanced	1-8|1-8	
1-7	37-45	uzlējumu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	uzlējums	_	_	_	_	nmod|nmod	basic|enhanced	1-8|1-8	
1-8	46-52	skaita	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	skaits	_	_	_	_	obl|obl	basic|enhanced	1-5|1-5	
1-9	52-53	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct|punct	basic|enhanced	1-5|1-5	

#Text=Pirmais uzlējums ir paredzēts tējas noskalošanai, tādēļ tas nav dzerams un uzreiz tiek liets ārā no tējkannas.
2-1	55-62	Pirmais	Masc	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Definite=Def\|Degree=Pos\|Gender=Masc\|Number=Sing\|NumType=Ord	*	*	mosmsn	pirmais	_	_	*[1]	*->1-1	amod|amod	basic|enhanced	2-2|2-2	
2-2	63-71	uzlējums	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	uzlējums	_	_	*[1]	*->1-1	nsubj|nsubj	basic|enhanced	2-4|2-4	
2-3	72-74	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	_	_	aux|aux	basic|enhanced	2-4|2-4	
