#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text="Post stropu."
1-1	0-1	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	punct	basic	1-2	
1-2	1-5	Post	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	post	root	basic	1-2	
1-3	6-12	stropu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	strops	obj	basic	1-2	
1-4	12-13	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-2	
1-5	13-14	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	punct	basic	1-2	

#Text="Meklēsim mēs arī!"
2-1	16-17	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	punct	basic	2-2	
2-2	17-25	Meklēsim	*	Plur	*	*	*	Fut	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Plur\|Person=1\|Polarity=Pos\|Tense=Fut\|VerbForm=Fin\|Voice=Act	1	*	vmnift21pan	meklēt	root	basic	2-2	
2-3	26-29	mēs	*	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Number=Plur\|Person=1\|PronType=Prs	1	*	pp10pnn	mēs	nsubj	basic	2-2	
2-4	30-33	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	discourse	basic	2-2	
2-5	33-34	!	_	_	_	_	_	_	_	_	_	_	_	_	zs	!	punct	basic	2-2	
2-6	34-35	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	punct	basic	2-2	
