#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=— Vairāk nekā 35 gadus operēju slimniekus un zinu, ka izveseļošanos un brūču dzīšanu veicina arī slimnieka aprūpe — tuvinieku un draugu mīlestība un labas emocijas.
1-1	0-1	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	_	_	punct	basic	1-6	
1-2	2-8	Vairāk	*	*	*	Cmp	*	*	*	*	*	Degree=Cmp	*	*	rcq	daudz	time[1]	*[1]	advmod	basic	1-4	
1-3	9-13	nekā	_	_	_	_	_	_	_	_	_	_	_	_	cs	nekā	time[1]	*[1]	fixed	basic	1-2	
1-4	14-16	35	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	35	time[1]	*[1]	nummod	basic	1-5	
1-5	17-22	gadus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa1	gads	time[1]	*[1]	obj	basic	1-6	
1-6	23-30	operēju	*	Sing	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	1	*	vmnipt21san	operēt	_	_	root	basic	1-6	
1-7	31-41	slimniekus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa1	slimnieks	_	_	obj	basic	1-6	
1-8	42-44	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-9	
1-9	45-49	zinu	*	Sing	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	1	*	vmnipt31san	zināt	_	_	conj	basic	1-6	
1-10	49-50	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-16	
1-11	51-53	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	_	_	mark	basic	1-16	
1-12	54-67	izveseļošanos	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsar	izveseļošanās	_	_	obj	basic	1-16	
1-13	68-70	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-15	
1-14	71-76	brūču	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg5	brūce	_	_	nmod	basic	1-15	
1-15	77-84	dzīšanu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	dzīšana	_	_	conj	basic	1-12	
1-16	85-92	veicina	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	veicināt	_	_	ccomp	basic	1-9	
1-17	93-96	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	discourse	basic	1-19	
1-18	97-106	slimnieka	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	slimnieks	_	_	nmod	basic	1-19	
1-19	107-113	aprūpe	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	aprūpe	_	_	nsubj	basic	1-16	
1-20	114-115	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	_	_	punct	basic	1-24	
1-21	116-125	tuvinieku	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	tuvinieks	_	_	nmod	basic	1-24	
1-22	126-128	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-23	
1-23	129-135	draugu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	draugs	_	_	conj	basic	1-21	
1-24	136-145	mīlestība	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	mīlestība	_	_	acl	basic	1-19	
1-25	146-148	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-27	
1-26	149-154	labas	Fem	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpnnp	laba	_	_	amod	basic	1-27	
1-27	155-163	emocijas	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn4	emocija	_	_	conj	basic	1-24	
1-28	163-164	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	1-6	

#Text=Ja pacients ir depresīvs un nomākts, viss norisinās daudz ilgāk, — teic Pēteris Turkopuls.
2-1	166-168	Ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark	basic	2-4	
2-2	169-177	pacients	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	pacients	_	_	nsubj	basic	2-4	
2-3	178-180	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	cop	basic	2-4	
2-4	181-190	depresīvs	Masc	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	afmsnnp	depresīvs	_	_	advcl	basic	2-9	
2-5	191-193	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	2-6	
2-6	194-201	nomākts	Masc	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	afmsnnp	nomākts	_	_	conj	basic	2-4	
2-7	201-202	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	2-4	
2-8	203-207	viss	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Tot	*	*	pg0msnn	viss	_	_	nsubj	basic	2-9	
2-9	208-217	norisinās	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Reflex=Yes\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmyipi330an	norisināties	_	_	parataxis	basic	2-14	
2-10	218-223	daudz	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpq	daudz	_	_	advmod	basic	2-11	
2-11	224-229	ilgāk	*	*	*	Cmp	*	*	*	*	*	Degree=Cmp	*	*	rct	ilgi	_	_	advmod	basic	2-9	
2-12	229-230	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	2-9	
2-13	231-232	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	_	_	punct	basic	2-9	
2-14	233-237	teic	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	teikt	_	_	root	basic	2-14	
2-15	238-245	Pēteris	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	npmsn2	Pēteris	person[2]	*[2]	nsubj	basic	2-14	
2-16	246-255	Turkopuls	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	npmsn1	Turkopuls	person[2]	*[2]	flat:name	basic	2-15	
2-17	255-256	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	2-14	
