#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Savukārt jaunās enerģiju taupošās un precīzās tehnoloģijas ļauj mūsu uzņēmumam nodrošināt arvien pieaugošo pieprasījumu pēc kvalitatīvas un veselīgas maizes."
1-1	0-8	Savukārt	_	_	_	_	_	_	_	_	_	_	_	_	r0m	savukārt	advmod	basic	1-8	
1-2	9-15	jaunās	Fem	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpnyp	jauna	amod	basic	1-7	
1-3	16-24	enerģiju	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	enerģija	obj	basic	1-4	
1-4	25-33	taupošās	Fem	Plur	Nom	Pos	*	Pres	*	Pass	*	Aspect=Imp\|Case=Nom\|Definite=Def\|Degree=Pos\|Gender=Fem\|Number=Plur\|Tense=Pres\|VerbForm=Part\|Voice=Pass	*	Imp	vmnpdfpnapyp	taupīt	amod	basic	1-7	
1-5	34-36	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	1-6	
1-6	37-45	precīzās	Fem	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpnyp	precīza	conj	basic	1-4	
1-7	46-58	tehnoloģijas	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn4	tehnoloģija	nsubj	basic	1-8	
1-8	59-63	ļauj	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	ļaut	root	basic	1-8	
1-9	64-68	mūsu	*	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Number=Plur\|Person=1\|PronType=Prs	1	*	pp10pgn	mēs	det	basic	1-10	
1-10	69-78	uzņēmumam	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing	*	*	ncmsd1	uzņēmums	iobj	basic	1-8	
1-11	79-89	nodrošināt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t3000n	nodrošināt	ccomp	basic	1-8	
1-12	90-96	arvien	_	_	_	_	_	_	_	_	_	_	_	_	r0t	arvien	advmod	basic	1-13	
1-13	97-106	pieaugošo	Masc	Sing	Acc	Pos	*	Pres	*	Pass	*	Aspect=Imp\|Case=Acc\|Definite=Def\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Pres\|VerbForm=Part\|Voice=Pass	*	Imp	vmnpdmsaapyp	pieaugt	amod	basic	1-14	
1-14	107-119	pieprasījumu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	pieprasījums	obj	basic	1-11	
1-15	120-123	pēc	_	_	_	_	_	_	_	_	_	_	_	_	spsg	pēc	case	basic	1-19	
1-16	124-136	kvalitatīvas	Fem	Sing	Gen	Pos	*	*	*	*	*	Case=Gen\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsgnp	kvalitatīva	amod	basic	1-19	
1-17	137-139	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	1-18	
1-18	140-149	veselīgas	Fem	Sing	Gen	Pos	*	*	*	*	*	Case=Gen\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsgnp	veselīga	conj	basic	1-16	
1-19	150-156	maizes	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	maize	nmod	basic	1-14	
1-20	156-157	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-8	
1-21	157-158	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	punct	basic	1-8	
